,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
1050,CHEMBL233842,CC#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0,intermediate
1051,CHEMBL233629,C#CCN1C[C@@H](NC(=O)c2ccc(Cc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1,2000.0,intermediate
1052,CHEMBL234199,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0,intermediate
1053,CHEMBL392312,Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2000.0,intermediate
1054,CHEMBL391509,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C=C/c1ccccc1)CC(=O)NO,120.0,active
1055,CHEMBL237078,C/C=C/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,78500.0,inactive
1056,CHEMBL401445,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/CCc1ccccc1)CC(=O)NO,280.0,active
1057,CHEMBL236446,CCCCCC/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,123.0,active
1058,CHEMBL394003,CC#CC(C)(C)Oc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,1666.0,intermediate
1059,CHEMBL236806,CC#CC(C)Oc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,4181.0,intermediate
1060,CHEMBL235559,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)C)CC2)cc1,513.0,active
1061,CHEMBL400430,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)CC)CC2)cc1,1312.0,intermediate
1062,CHEMBL236400,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccccc3C)CC2)cc1,46.0,active
1063,CHEMBL399401,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)N(CC)CC)CC2)cc1,216.0,active
1064,CHEMBL237468,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(Cc3ccncc3)CC2)cc1,1530.0,intermediate
1065,CHEMBL237467,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(S(=O)(=O)C(C)C)CC2)cc1,97.0,active
1066,CHEMBL399400,CC(C)(C)OC(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CCO)cc2)(C(=O)NO)CC1,334.0,active
1067,CHEMBL236573,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,120.0,active
1068,CHEMBL207729,CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,4.7,active
1069,CHEMBL238081,CC#CCNc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,56.0,active
1070,CHEMBL398602,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,6120.0,intermediate
1071,CHEMBL398405,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)NO)C(C)C)cc1,2.0,active
1072,CHEMBL235318,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,35000.0,inactive
1073,CHEMBL235095,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)NO)C(C)C)cc1,8.0,active
1074,CHEMBL392974,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)O)C(C)C)cc1,9110.0,intermediate
1075,CHEMBL392572,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)NO)C(C)C)cc1,30.0,active
1076,CHEMBL428554,COc1ccc(S(=O)(=O)N(Cc2cccnc2F)[C@@H](C(=O)O)C(C)C)cc1,20000.0,inactive
1077,CHEMBL236770,COc1ccc(S(=O)(=O)N(Cc2cccnc2F)[C@@H](C(=O)NO)C(C)C)cc1,19.0,active
1078,CHEMBL392571,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OCCF)cc1,3.0,active
1079,CHEMBL236565,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCI)cc1,207.0,active
1080,CHEMBL392308,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCI)cc1,22.0,active
1081,CHEMBL237177,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,5590.0,intermediate
1082,CHEMBL429800,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,4.0,active
1083,CHEMBL236974,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,756.0,active
1084,CHEMBL392088,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(N(C)C)cc1,992.0,active
1085,CHEMBL393793,CC(C)[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,100000.0,inactive
1086,CHEMBL237384,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,120.0,active
1087,CHEMBL236130,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(N(C)C)cc1,41000.0,inactive
1088,CHEMBL235916,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(N(C)C)cc1,335.0,active
1089,CHEMBL393829,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,4350.0,intermediate
1090,CHEMBL393828,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,239.0,active
1091,CHEMBL246178,COc1cc(C(=O)N[C@H]2CCC(=O)N(CC(=O)O)C2=O)cc(OC)c1OC,4000.0,intermediate
1092,CHEMBL29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,3400.0,intermediate
1093,CHEMBL246122,COc1cc(C(=O)N[C@H]2CCC(=O)N(CC(=O)NO)C2=O)cc(OC)c1OC,2200.0,intermediate
1094,CHEMBL245917,COC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,10600.0,inactive
1095,CHEMBL430010,COC(=O)C[C@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(=O)OC,500.0,active
1096,CHEMBL397396,COC(=O)[C@](C)(Cl)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,15600.0,inactive
1097,CHEMBL245916,COC(=O)[C@H](CS)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1700.0,intermediate
1098,CHEMBL245713,COC(=O)[C@H](Cc1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1300.0,intermediate
1099,CHEMBL395354,COC(=O)[C@@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)[C@@H](C)O,1800.0,intermediate
1100,CHEMBL245398,COC(=O)[C@@H](Cc1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1400.0,intermediate
1101,CHEMBL245397,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,13000.0,inactive
1102,CHEMBL245394,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0,intermediate
1103,CHEMBL395121,COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,300.0,active
1104,CHEMBL247392,COC(=O)[C@H](CCCCNC(=O)c1ccccc1)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,600.0,active
1105,CHEMBL247391,COC(=O)[C@H](CCSC)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0,intermediate
1106,CHEMBL246780,COC(=O)[C@H](CCCNC(=N)N[N+](=O)[O-])NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,300.0,active
1107,CHEMBL247390,COC(=O)[C@H](C)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,1200.0,intermediate
1108,CHEMBL247189,COC(=O)CCNC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,2200.0,intermediate
1109,CHEMBL247188,CC[C@H](C)[C@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(=O)OC,4300.0,intermediate
1110,CHEMBL246991,COC(=O)[C@H](CC(C)C)NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,3800.0,intermediate
1111,CHEMBL246990,COC(=O)[C@@H](NC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O)C(C)C,1000.0,active
1112,CHEMBL246179,COC(=O)CNC(=O)CN1C(=O)CC[C@H](NC(=O)c2cc(OC)c(OC)c(OC)c2)C1=O,4400.0,intermediate
1113,CHEMBL250093,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OC)C2)cc1,870.0,active
1114,CHEMBL250907,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)C(C)C)C2)cc1,1000.0,active
1115,CHEMBL250906,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3cccc(C)c3)C2)cc1,1450.0,intermediate
1116,CHEMBL446456,CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC)C2)cc1,1230.0,intermediate
1117,CHEMBL250905,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCNC2)cc1,2570.0,intermediate
1118,CHEMBL250710,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)Cc3ccncc3)C2)cc1,1030.0,intermediate
1119,CHEMBL250709,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)Cc3ccccc3)C2)cc1,260.0,active
1120,CHEMBL250708,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(S(=O)(=O)C(C)C)C2)cc1,700.0,active
1121,CHEMBL250504,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccc(COCC)cc3)C2)cc1,940.0,active
1122,CHEMBL399098,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccc(C)cc3)C2)cc1,760.0,active
1123,CHEMBL250503,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3cccc(C)c3)C2)cc1,1620.0,intermediate
1124,CHEMBL250502,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccccc3C)C2)cc1,840.0,active
1125,CHEMBL399097,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)c3ccccc3)C2)cc1,1110.0,intermediate
1126,CHEMBL250299,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)C(C)CC)C2)cc1,520.0,active
1127,CHEMBL250298,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)C(C)C)C2)cc1,840.0,active
1128,CHEMBL250297,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OC(C)(C)C)C2)cc1,2230.0,intermediate
1129,CHEMBL399096,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC(C)C)C2)cc1,960.0,active
1130,CHEMBL250094,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OCC)C2)cc1,1630.0,intermediate
1131,CHEMBL251440,COCCN1CN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)CC1=O,3.388,active
1132,CHEMBL11306,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,3.981,active
1133,CHEMBL252309,COCCOc1cc(CCC[C@H]2C(=O)N[C@H](C(=O)c3ccccc3)Cc3ccc(cc3)OCCCC[C@@H]2C(=O)NO)ccc1OC,3981.07,intermediate
1134,CHEMBL333896,COc1ccc(S(=O)(=O)NC(C)C(=O)NO)cc1,87.1,active
1135,CHEMBL445939,CC(C)OC(=O)c1cccc(=O)[nH]1,67000.0,inactive
1136,CHEMBL428762,C(=C/c1ccccc1)\Cn1nnc(Cc2cccnc2)n1,150000.0,inactive
1137,CHEMBL400358,c1ccc(CCCn2nnc(Cc3cccnc3)n2)cc1,150000.0,inactive
1138,CHEMBL251465,c1ccc(CCn2nnc(Cc3cccnc3)n2)cc1,150000.0,inactive
1139,CHEMBL400357,c1ccc(Cn2nnc(Cc3cccnc3)n2)cc1,150000.0,inactive
1140,CHEMBL399998,c1cncc(Cc2nn[nH]n2)c1,48000.0,inactive
1141,CHEMBL249249,C(=C/c1ccccc1)\Cn1cc(C2=NCCO2)nn1,149000.0,inactive
1142,CHEMBL400851,c1ccc(CCn2cc(C3=NCCO3)nn2)cc1,150000.0,inactive
1143,CHEMBL249862,c1ccc(Cn2cc(C3=NCCO3)nn2)cc1,150000.0,inactive
1144,CHEMBL400850,CCCCCCCn1cc(C2=NCCO2)nn1,150000.0,inactive
1145,CHEMBL249861,CCCCCCn1cc(C2=NCCO2)nn1,150000.0,inactive
1146,CHEMBL249860,C1=C(n2cc(C3=NCCO3)nn2)CCCC1,150000.0,inactive
1147,CHEMBL249859,CCCCCCOC(=O)c1cccc(S)n1,85000.0,inactive
1148,CHEMBL399999,O=C(Oc1ccsc1)c1cccc(S)n1,77000.0,inactive
1149,CHEMBL250070,O=C(OCc1ccc(Oc2ccccc2)cc1)c1cccc(S)n1,93000.0,inactive
1150,CHEMBL250069,O=C(OCc1cccc(Oc2ccccc2)c1)c1cccc(S)n1,46000.0,inactive
1151,CHEMBL251426,O=C(OCc1cccc(-c2ccccc2)c1)c1cccc(S)n1,42000.0,inactive
1152,CHEMBL251425,O=C(OCc1ccc(-c2ccccc2)cc1)c1cccc(S)n1,110000.0,inactive
1153,CHEMBL251424,O=C(Oc1ccc2ccccc2c1)c1cccc(S)n1,100000.0,inactive
1154,CHEMBL251423,O=C(Oc1cccc2ccccc12)c1cccc(S)n1,98000.0,inactive
1155,CHEMBL399997,O=C(OCc1ccccc1Br)c1cccc(S)n1,108000.0,inactive
1156,CHEMBL251081,O=C(OCc1ccc(Cl)cc1)c1cccc(S)n1,96000.0,inactive
1157,CHEMBL250059,O=C(OCc1cc(F)c(F)cc1F)c1cccc(S)n1,90000.0,inactive
1158,CHEMBL400449,O=C(OCc1cc(F)ccc1F)c1cccc(S)n1,79000.0,inactive
1159,CHEMBL250058,O=C(OCc1c(F)cccc1F)c1cccc(S)n1,66000.0,inactive
1160,CHEMBL250057,O=C(OCc1ccc(F)cc1)c1cccc(S)n1,108000.0,inactive
1161,CHEMBL254611,O=C(OCc1cccc(F)c1)c1cccc(S)n1,124000.0,inactive
1162,CHEMBL254610,O=C(OCCCCOc1ccccc1)c1cccc(S)n1,63000.0,inactive
1163,CHEMBL399908,COc1ccc(COC(=O)c2cccc(S)n2)cc1,91000.0,inactive
1164,CHEMBL254406,COc1cccc(COC(=O)c2cccc(S)n2)c1,90000.0,inactive
1165,CHEMBL398662,O=C(OCc1ccc(C(F)(F)F)cc1)c1cccc(S)n1,125000.0,inactive
1166,CHEMBL254405,O=C(OCc1cccc(C(F)(F)F)c1)c1cccc(S)n1,110000.0,inactive
1167,CHEMBL254404,Cc1ccc(COC(=O)c2cccc(S)n2)cc1,98000.0,inactive
1168,CHEMBL254403,Cc1cccc(COC(=O)c2cccc(S)n2)c1,7000.0,intermediate
1169,CHEMBL252523,O=C(OCCCc1ccccc1)c1cccc(S)n1,100000.0,inactive
1170,CHEMBL252522,O=C(OCCc1ccccc1)c1cccc(S)n1,119000.0,inactive
1171,CHEMBL402720,O=C(OCc1ccccc1)c1cccc(S)n1,85000.0,inactive
1172,CHEMBL442286,O=C(OC1CCCCC1)c1cccc(S)n1,73000.0,inactive
1173,CHEMBL252327,O=C(OC1CCC1)c1cccc(S)n1,150000.0,inactive
1174,CHEMBL404205,CC(C)OC(=O)c1cccc(S)n1,150000.0,inactive
1175,CHEMBL252326,CCCCCOC(=O)c1cccc(=O)[nH]1,103000.0,inactive
1176,CHEMBL254821,O=C(Oc1ccco1)c1cccc(=O)[nH]1,111000.0,inactive
1177,CHEMBL398838,O=C(Oc1ccsc1)c1cccc(=O)[nH]1,65000.0,inactive
1178,CHEMBL254039,O=C(Oc1cccs1)c1cccc(=O)[nH]1,73000.0,inactive
1179,CHEMBL254038,O=C(OCc1cccc(Oc2ccccc2)c1)c1cccc(=O)[nH]1,150.0,active
1180,CHEMBL253835,O=C(OCc1cccc(-c2ccccc2)c1)c1cccc(=O)[nH]1,33000.0,inactive
1181,CHEMBL253189,O=C(OCc1ccc2c(c1)OCO2)c1cccc(=O)[nH]1,107000.0,inactive
1182,CHEMBL253188,O=C(Oc1ccc2ccccc2c1)c1cccc(=O)[nH]1,125000.0,inactive
1183,CHEMBL399504,O=C(Oc1cccc2ccccc12)c1cccc(=O)[nH]1,109000.0,inactive
1184,CHEMBL254657,O=C(OC/C=C/c1ccccc1)c1cccc(=O)[nH]1,90000.0,inactive
1185,CHEMBL254448,O=C(OCc1ccc(Br)cc1)c1cccc(=O)[nH]1,107000.0,inactive
1186,CHEMBL254240,O=C(OCc1cccc(Br)c1)c1cccc(=O)[nH]1,68000.0,inactive
1187,CHEMBL254239,O=C(OCc1ccccc1Br)c1cccc(=O)[nH]1,57000.0,inactive
1188,CHEMBL254238,O=C(OCc1ccc(Cl)cc1)c1cccc(=O)[nH]1,69000.0,inactive
1189,CHEMBL253823,O=C(OCc1cccc(Cl)c1)c1cccc(=O)[nH]1,5000.0,intermediate
1190,CHEMBL399685,O=C(OCc1ccccc1Cl)c1cccc(=O)[nH]1,69000.0,inactive
1191,CHEMBL253820,O=C(OCc1c(F)c(F)c(F)c(F)c1F)c1cccc(=O)[nH]1,64000.0,inactive
1192,CHEMBL398450,O=C(OCc1cc(F)c(F)cc1F)c1cccc(=O)[nH]1,86000.0,inactive
1193,CHEMBL253605,O=C(OCc1c(F)cc(F)cc1F)c1cccc(=O)[nH]1,39000.0,inactive
1194,CHEMBL399684,O=C(OCc1cc(F)cc(F)c1)c1cccc(=O)[nH]1,69000.0,inactive
1195,CHEMBL399304,O=C(OCc1cc(F)ccc1F)c1cccc(=O)[nH]1,70000.0,inactive
1196,CHEMBL253375,O=C(OCc1c(F)cccc1F)c1cccc(=O)[nH]1,66000.0,inactive
1197,CHEMBL253374,O=C(OCc1ccc(F)cc1)c1cccc(=O)[nH]1,71000.0,inactive
1198,CHEMBL398892,O=C(OCc1cccc(F)c1)c1cccc(=O)[nH]1,70000.0,inactive
1199,CHEMBL253373,O=C(OCc1ccccc1F)c1cccc(=O)[nH]1,71000.0,inactive
1200,CHEMBL253372,O=C(OCCCCOc1ccccc1)c1cccc(=O)[nH]1,90000.0,inactive
1201,CHEMBL438519,O=C(OCCOc1ccccc1)c1cccc(=O)[nH]1,150.0,active
1202,CHEMBL253172,COc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1,110000.0,inactive
1203,CHEMBL252965,COc1cccc(COC(=O)c2cccc(=O)[nH]2)c1,70000.0,inactive
1204,CHEMBL1162966,O=C(OCc1ccc(C(F)(F)F)cc1)c1cccc(=O)[nH]1,112000.0,inactive
1205,CHEMBL254006,O=C(OCc1cccc(C(F)(F)F)c1)c1cccc(=O)[nH]1,150.0,active
1206,CHEMBL253801,Cc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1,73000.0,inactive
1207,CHEMBL255051,O=C(OCCc1ccccc1)c1cccc(=O)[nH]1,69000.0,inactive
1208,CHEMBL399070,O=C(OCc1ccccc1)c1cccc(=O)[nH]1,65000.0,inactive
1209,CHEMBL254838,O=C(OC1CCCCC1)c1cccc(=O)[nH]1,101000.0,inactive
1210,CHEMBL254837,CC#CCOC(=O)c1cccc(=O)[nH]1,70000.0,inactive
1211,CHEMBL254627,CC(C)=CCOC(=O)c1cccc(=O)[nH]1,72000.0,inactive
1212,CHEMBL251937,O=C(OC1CCC1)c1cccc(=O)[nH]1,66000.0,inactive
1213,CHEMBL249863,c1ccc(CCCn2cc(C3=NCCO3)nn2)cc1,150000.0,inactive
1214,CHEMBL250266,COC[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)O)C(C)(C)C)c1ccccc1,34200.0,inactive
1215,CHEMBL254604,O=C(CS(=O)(=O)N1CC=C(c2ccc(-c3ccccc3)c(F)c2)CC1)NO,17.0,active
1216,CHEMBL252117,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCN(C)C)c1,534.0,active
1217,CHEMBL400083,CNCCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,196.0,active
1218,CHEMBL251918,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCN)c1,188.0,active
1219,CHEMBL251917,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)n1,529.0,active
1220,CHEMBL398641,Cc1cc(C2CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC2)ccc1-c1cccc(OCCO)c1,262.0,active
1221,CHEMBL251916,COCCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,853.0,active
1222,CHEMBL442445,CCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,457.0,active
1223,CHEMBL398640,Cc1cc(C2=CCN(S(=O)(=O)CC(=O)NO)CC2)ccc1-c1cccc(OC(F)(F)F)c1,173.0,active
1224,CHEMBL255030,COCc1cccc(-c2ccc(C3=CCN(S(=O)(=O)CC(=O)NO)CC3)cc2C)c1,196.0,active
1225,CHEMBL255029,CCOc1cccc(-c2ccc(C3=CCN(S(=O)(=O)CC(=O)NO)CC3)cc2C)c1,998.0,active
1226,CHEMBL254818,CCc1cccc(-c2ccc(C3=CCN(S(=O)(=O)CC(=O)NO)CC3)cc2C)c1,1208.0,intermediate
1227,CHEMBL254817,COc1cccc(-c2ccc(C3=CCN(S(=O)(=O)CC(=O)NO)CC3)cc2C)c1,222.0,active
1228,CHEMBL428767,Cc1cccc(-c2ccc(C3=CCN(S(=O)(=O)CC(=O)NO)CC3)cc2C)c1,776.0,active
1229,CHEMBL254816,O=C(CS(=O)(=O)N1CC=C(c2ccc(-c3ccccc3)c(C(F)(F)F)c2)CC1)NO,3080.0,intermediate
1230,CHEMBL398639,CCc1cc(C2=CCN(S(=O)(=O)CC(=O)NO)CC2)ccc1-c1ccccc1,4380.0,intermediate
1231,CHEMBL254606,Cc1cc(C2=CCN(S(=O)(=O)CC(=O)NO)CC2)ccc1-c1ccccc1,320.0,active
1232,CHEMBL254605,O=C(CS(=O)(=O)N1CC=C(c2ccc(-c3ccccc3)c(Cl)c2)CC1)NO,620.0,active
1233,CHEMBL254398,O=C(CS(=O)(=O)N1CC=C(c2ccc(-c3ccccc3)cc2)CC1)NO,9.0,active
1234,CHEMBL252674,O=C(CCc1cc2ccccc2oc1=O)NO,200.0,active
1235,CHEMBL402990,COc1ccc2oc(=O)c(CCC(=O)NO)cc2c1,590.0,active
1236,CHEMBL253694,O=C(CCc1cc2cc(Br)ccc2oc1=O)NO,860.0,active
1237,CHEMBL267854,O=C(CCc1cc2cc(Cl)ccc2oc1=O)NO,1470.0,intermediate
1238,CHEMBL253489,Cc1ccc2oc(=O)c(CCC(=O)NO)cc2c1,230.0,active
1239,CHEMBL253313,C/C=C/C=C\C=C1\C=C(CCC(=O)NO)C(=O)OC1,6.0,active
1240,CHEMBL253710,Cc1ccc2oc(=O)c(CC(C)C(=O)NO)cc2c1,1040.0,intermediate
1241,CHEMBL252442,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)C1,488.0,active
1242,CHEMBL404093,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCC(c2ccccc2)C1,5000.0,intermediate
1243,CHEMBL252246,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)C1,960.0,active
1244,CHEMBL446457,CS(=O)(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,86.0,active
1245,CHEMBL429669,O=C(NO)[C@H]1CC2(CC2)CN(C(=O)OC2CCOCC2)[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,106.0,active
1246,CHEMBL442443,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCC(c2ccccc2)CC1,472.0,active
1247,CHEMBL401870,CS(=O)(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1C=CC(c2ccccc2)CC1,53.0,active
1248,CHEMBL252877,CC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1C=CC(c2ccccc2)CC1,50.0,active
1249,CHEMBL252678,O=C(NO)[C@H]1CC2(CC2)CN(C(=O)OCc2ccccc2)[C@@H]1C(=O)N1C=CC(c2ccccc2)CC1,37.0,active
1250,CHEMBL403185,CC(C)COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1C=CC(c2ccccc2)CC1,35.0,active
1251,CHEMBL251865,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1C=CC(c2ccccc2)CC1,39.0,active
1252,CHEMBL253460,CC(C)c1cccc(C2CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,1387.0,intermediate
1253,CHEMBL253256,Cc1cccc(C2CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,391.0,active
1254,CHEMBL251848,CC(C)c1cccc(N2CCN(C(=O)[C@H]3NCC4(CC4)C[C@@H]3C(=O)NO)CC2)c1,5000.0,intermediate
1255,CHEMBL251847,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN(c2cccc(Cl)c2)CC1,32.0,active
